tid	index	output	input
470294099690409984	4984	"['rt', '@nanojefe', ':', '@mcdonalds', ""don't"", 'even', 'try', 'no', 'more', 'brother', 'http://t.co/nklk80nwd0']"	['RT', '@NANOJEFE', ':', '@MCDONALDS', 'DONT', 'EVEN', 'TRY', 'NO', 'MORE', 'BRUH', 'http://t.co/nKlK80nWD0']
471172974154747905	4987	['@trishnadx', 'thank you', 'hehehe', 'so', 'nice', 'of', 'you', '.', 'appreciate', 'it', 'a lot', '.']	['@trishnadx', 'thankiu', 'hehehe', 'so', 'nice', 'of', 'you', '.', 'Appreciate', 'it', 'alot', '.']
471977173226512384	4988	"['@niallofficial', ""i'm"", 'so', 'clingy', 'to', 'you', 'right', 'now', 'laughing out loud']"	['@NiallOfficial', 'im', 'so', 'clingy', 'to', 'you', 'right', 'now', 'lols']
470826914685276160	4990	['vespa', 'by', 'peter', 'van', 'eijk', ':', 'akansha_gautam', 'posted', 'a', 'photo', ':', 'via', '500px', ':', 'http://t.co/ruty61eusf', 'http://t.co/tsanpb8ihw']	['Vespa', 'by', 'Peter', 'van', 'Eijk', ':', 'akansha_gautam', 'posted', 'a', 'photo', ':', 'via', '500px', ':', 'http://t.co/RutY61eUSF', 'http://t.co/TSaNpB8Ihw']
470935719121145858	4991	"['rt', '@karyewest', ':', 'i', 'really', ""ain't"", 'get', 'invited', 'to', 'no', 'cookouts', '.', 'this', 'is', 'outrageous', 'my', 'nigger', '.']"	['RT', '@karyewest', ':', 'I', 'really', 'aint', 'get', 'invited', 'to', 'no', 'cookouts', '.', 'This', 'is', 'outrageous', 'my', 'nigga', '.']
470905826316939264	4993	"['""', '@betakoncept', ':', 'ladies', '!', 'how', 'can', 'someone', 'win', 'your', 'heart', '?', '#singlesandmarried', '""', 'maybe', 'if', 'you', ""don't"", 'lie', 'and', 'pretend', 'to', 'be', 'what', 'you', 'not', '""', 'still', 'koraa', 'problem', 'dey']"	"['""', '@BetaKoncept', ':', 'Ladies', '!', 'How', 'can', 'some1', 'win', 'your', 'heart', '?', '#SinglesAndMarried', '""', 'maybe', 'if', 'u', 'dnt', 'lie', 'en', 'pretend', '2', 'be', 'wht', 'u', 'nt', '""', 'still', 'koraa', 'problem', 'dey']"
471317669254561792	4994	['rt', '@yvonnewenger', ':', 'police', 'commissioner', 'batts', 'wants', 'to', 'spend', '$5.5', 'm', 'on', 'aviation-related', 'special', 'operations', '.']	['RT', '@yvonnewenger', ':', 'Police', 'commissioner', 'Batts', 'wants', 'to', 'spend', '$5.5', 'M', 'on', 'aviation-related', 'special', 'operations', '.']
470580646138871808	4995	['led', 'chong', 'wei', 'is', 'like', 'a', 'steven', 'gerrard', 'in', 'badminton', '...', 'everyone', 'wants', 'him', 'to', 'win']	['Led', 'Chong', 'Wei', 'is', 'like', 'a', 'Steven', 'Gerrard', 'in', 'badminton', '...', 'Everyone', 'wants', 'him', 'to', 'win']
471182352589127680	4999	['@gaemgyu', 'oppa', 'please', 'upload', 'your', 'selfie', 'or', 'tweet', 'something', 'kkk', 'miss', 'you', 't__t']	['@GaemGyu', 'Oppa', 'please', 'upload', 'your', 'selfie', 'or', 'tweet', 'something', 'kkk', 'Miss', 'you', 'T__T']
471046205498478592	5001	['love', 'never', 'felt', 'so', 'good', 'laughing out loud', '!', 'damn', 'kyrie', 'irving', 'commercial', 'with', 'michael', 'jackson', 'song', 'stays', 'in', 'my', 'head', 'laughing out loud']	['Love', 'never', 'felt', 'so', 'good', 'lol', '!', 'damn', 'kyrie', 'Irving', 'commercial', 'with', 'Michael', 'Jackson', 'song', 'stays', 'in', 'my', 'head', 'lol']
471451387851964417	5002	"['laughing my ass off', ""i'm"", 'just', 'gone', 'keep', 'trying', 'like', 'always']"	['Lmao', 'im', 'just', 'gone', 'keep', 'trying', 'like', 'always']
471346635117568001	5003	"['@kapooow_le', 'i', ""don't"", 'think', 'there', 'is', 'garages', '.', 'you', 'just', 'call', 'the', 'car', 'you', 'want', 'from', 'your', 'phone']"	['@KaPoooW_LE', 'i', 'dont', 'think', 'there', 'is', 'garages', '.', 'You', 'just', 'call', 'the', 'car', 'u', 'want', 'from', 'your', 'phone']
472110426239819776	5004	['can', 'michel', 'gondry', 'and', 'wes', 'anderson', 'team', 'on', 'a', 'short', 'someday', 'please', '?']	['Can', 'Michel', 'Gondry', 'and', 'Wes', 'Anderson', 'team', 'on', 'a', 'short', 'someday', 'please', '?']
469932642956509184	5006	['rt', '@hunnii_dipp0216', ':', 'mansion', 'elan', 'party', 'better', 'be', 'lit', 'tonight', 'since', 'everybody', 'keep', 'telling', 'me', 'about', 'it', '...', '#justsayin']	['RT', '@hunnii_dipp0216', ':', 'mansion', 'elan', 'party', 'better', 'be', 'lit', 'tonite', 'since', 'everybody', 'keep', 'tellin', 'me', 'about', 'it', '...', '#justsayin']
470378967233347584	5007	['lance', 'stephenson', 'looks', 'like', 'a', 'generic', 'city', 'nigger', 'laughing out loud']	['Lance', 'Stephenson', 'looks', 'like', 'a', 'generic', 'city', 'nigga', 'lol']
470596949406515200	5008	"['#usa', '#india', 'teamed', 'up', 'to', 'put', 'rift', 'between', 'civilians', '&', 'army', 'for', '1', 'reason', ""that's"", 'pak', 'forces', 'took', 'revenge', 'of', 'their', 'plot', 'in', 'afghanistan', '@hafizsaeedjud']"	['#USA', '#India', 'teamed', 'up', 'to', 'put', 'rift', 'between', 'civilians', '&', 'Army', 'for', '1', 'reason', 'thats', 'Pak', 'Forces', 'took', 'revenge', 'of', 'their', 'plot', 'in', 'Afg', '@HafizSaeedJUD']
470795805532905473	5009	"['rt', '@kokaneofficial', ':', ""i'll"", 'be', 'in', 'vegas', 'on', '26', '&', '27th', 'of', 'this', 'month', 'shooting', 'a', 'video', '....', 'halla', 'if', 'you', 'need', 'that', 'kokane', 'feature', '...']"	"['RT', '@Kokaneofficial', ':', ""I'll"", 'b', 'in', 'Vegas', 'on', '26', '&', '27th', 'of', 'this', 'month', 'SHOOTING', 'A', 'VIDEO', '....', 'HALLA', 'IF', 'U', 'NEED', 'DAT', 'KOKANE', 'FEATURE', '...']"
471610750424064000	5010	['http://t.co/5l6gk0tuye', '#4', ':', 'mad', 'catz', 'r', '.', 'a', '.', 't', '.', '5', 'gaming', 'mouse', 'for', 'pc', 'and', 'mac', 'mad', 'catz', 'r', '.', 'a', '.', 't', '.', '5', 'gaming', 'mouse', 'for', 'pc', 'a', '...', 'http://t.co/wkyu5fj8sr']	['http://t.co/5l6Gk0TuYE', '#4', ':', 'Mad', 'Catz', 'R', '.', 'A', '.', 'T', '.', '5', 'Gaming', 'Mouse', 'for', 'PC', 'and', 'Mac', 'Mad', 'Catz', 'R', '.', 'A', '.', 'T', '.', '5', 'Gaming', 'Mouse', 'for', 'PC', 'a', '...', 'http://t.co/WKYU5fj8sR']
470006609482371072	5011	['rt', '@hitdemops', ':', 'bo2', 'or', 'ghost', 'retweet', 'for', 'bo2', 'and', 'favor', 'for', 'ghost']	['RT', '@HitDemops', ':', 'Bo2', 'or', 'Ghost', 'Retweet', 'for', 'Bo2', 'and', 'Fav', 'for', 'Ghost']
471750357832699905	5012	"['@sofakingcomplex', 'we', ""don't"", 'all', 'say', ""jimmy's"", 'or', 'hoagies', 'because', 'i', 'def', 'say', 'sprinkles', 'and', 'sub', 'laughing out loud']"	"['@SofakingComplex', 'we', ""don't"", 'all', 'say', ""Jimmy's"", 'or', 'hoagies', 'cuz', 'I', 'def', 'say', 'sprinkles', 'and', 'sub', 'lol']"
470532411621511168	5014	"['@momof2gremlins', 'hi', 'val', '!', 'thanks', 'for', 'follow', 'here', '&', 'youtube', '.', 'please', 'check', 'your', 'settings', 'in', 'google+', 'as', 'i', ""can't"", 'reply', 'to', 'you', 'the', 'way', 'you', 'have', 'it', 'set', 'now', '_/\\_']"	"['@MomOf2Gremlins', 'hi', 'val', '!', 'thx', 'for', 'follow', 'here', '&', 'youtube', '.', 'pls', 'check', 'ur', 'settings', 'in', 'google+', 'as', 'i', ""can't"", 'reply', 'to', 'u', 'the', 'way', 'u', 'have', 'it', 'set', 'now', '_/\\_']"
470811467084615680	5016	['@hidayaheljuffry', 'hahaha', '..', 'rugi2', '..', 'stress', 'ak', 'tgk', 'game', 'tu', '..', ':d']	['@HidayahElJuffry', 'hahaha', '..', 'rugi2', '..', 'stress', 'ak', 'tgk', 'game', 'tu', '..', ':D']
470781339369627648	5018	['@ironfrstb', '@apolloeditsjr', 'fuck', 'you', 'for', 'who', 'strt', 'these', 'things']	['@IronFrstB', '@ApolloEditsJr', 'Fuck', 'u', 'for', 'who', 'strt', 'these', 'things']
470972318634999808	5019	"['@srivaniraja', 'going', 'out', 'for', 'one', 'of', 'my', 'friends', ""'"", 'birthday', '!', ':)', 'back', 'in', 'birmz', 'tomorrow', 'to', 'revise', 'though', 'laughing out loud', '#nightoff']"	"['@SrivaniRaja', 'going', 'out', 'for', 'one', 'of', 'my', 'friends', ""'"", 'bday', '!', ':)', 'back', 'in', 'Birmz', 'tomorrow', 'to', 'revise', 'though', 'lol', '#nightoff']"
471014215529271296	5020	['in', '1966', ':', 'la', 'liga', '-', 'am', 'cl', '-', 'rm', 'eurovision', '-', 'austria', 'relegated', '-', 'fulham', 'facup', '-', 'won', 'from', '2-0', 'down', 'world', 'cup', '-', 'england', '@markr97', '@james_sothcott']	['In', '1966', ':', 'La', 'Liga', '-', 'AM', 'CL', '-', 'RM', 'Eurovision', '-', 'Austria', 'Relegated', '-', 'Fulham', 'FACup', '-', 'Won', 'from', '2-0', 'down', 'World', 'Cup', '-', 'England', '@MarkR97', '@james_sothcott']
472030319252496384	5021	"['@ohshixvn12', 'oh my god', 'i', ""don't"", 'remember', 'having', 'son', 'like', 'you', '/sobs']"	['@ohshixvn12', 'omg', 'I', 'dont', 'remember', 'having', 'son', 'like', 'you', '/sobs']
472216915444645888	5022	"['i', 'wonder', 'if', ""it's"", 'too', 'late', 'to', 'send', 'one of my followers', 'an', 'emoji', 'laughing out loud']"	"['I', 'wonder', 'if', ""it's"", 'too', 'late', 'to', 'send', 'oomf', 'an', 'emoji', 'lol']"
471705449427779584	5023	['@kapalik1', 'i', 'suspect', 'congis', 'were', 'to', 'british', 'what', 'kejriwal', 'is', 'to', 'congis', 'now', '...', 'an', 'offshoot', 'to', 'fool', 'people', '@missmumbai1', '@kanchangupta', '@ram_guha']	['@kapalik1', 'i', 'suspect', 'Congis', 'were', 'to', 'British', 'what', 'Kejriwal', 'is', 'to', 'Congis', 'now', '...', 'an', 'offshoot', 'to', 'fool', 'people', '@missmumbai1', '@KanchanGupta', '@Ram_Guha']
470074297177083904	5026	"[""i'm"", 'laughing', 'so', 'hard', 'bc', 'of', 'that', 'bitch', 'hahahaha', 'seriously']"	['im', 'laughing', 'so', 'hard', 'bc', 'of', 'that', 'bitch', 'hahahaha', 'seriously']
470318388884295682	5027	['rt', '@facusamit', ':', 'segundon', 'le', 'agarro', 'al', 'atletico']	['RT', '@FacuSamit', ':', 'SEGUNDON', 'LE', 'AGARRO', 'AL', 'ATLETICO']
469742091510489088	5028	['rt', '@worldstarfunny', ':', 'manny', 'pacquiao', 'is', 'real', 'af', 'for', 'this', 'http://t.co/umielw16tz']	['RT', '@WorldStarFunny', ':', 'Manny', 'Pacquiao', 'is', 'real', 'af', 'for', 'this', 'http://t.co/uMieLw16tZ']
471020049797767168	5032	['@nikki_paton', 'these', 'should', 'be', 'given', 'to', 'all', 'ukip', 'members', '&', 'everyone', 'who', 'voted', 'for', 'them', '!!', 'laughing out loud']	['@nikki_paton', 'These', 'should', 'be', 'given', 'to', 'all', 'UKIP', 'members', '&', 'everyone', 'who', 'voted', 'for', 'them', '!!', 'lol']
471360639899037696	5036	['#nowplaying', 'on', '#fuerza943fm', 'wilo', 'd', 'new', '-', 'la', 'tipa', 'click', 'to', 'listen', 'http://t.co/abyoi4woud']	['#NowPlaying', 'on', '#Fuerza943fm', 'Wilo', 'D', 'New', '-', 'La', 'Tipa', 'Click', 'To', 'listen', 'http://t.co/aByOi4WoUd']
471162190578216960	5037	"['of course', 'i', 'remember', 'you', 'pissing myself laughing', '.', ""you're"", 'the', 'first', 'member', 'here', '@kxxghr']"	"['ofc', 'i', 'remember', 'you', 'pmsl', '.', ""you're"", 'the', 'first', 'member', 'here', '@kxxghr']"
470435066028371969	5038	"['i', 'just', 'got', 'all', 'comfy', 'watching', 'my', 'movie', 'and', 'i', 'turn', 'around', 'and', ""there's"", 'a', 'huge', 'ass', 'bug', 'on', 'the', 'wall', 'staring', 'me', 'and', 'my', 'popcorn', 'down']"	['I', 'just', 'got', 'all', 'comfy', 'watchin', 'my', 'movie', 'and', 'I', 'turn', 'around', 'and', 'theres', 'a', 'huge', 'ass', 'bug', 'on', 'the', 'wall', 'starin', 'me', 'n', 'my', 'popcorn', 'down']
470039291528097792	5039	['@12nageen', 'han', 'shyad', 'khar', 'sb', 'chezy', 'adds', 'as', 'an', 'experiance', 'khar']	['@12nageen', 'han', 'shyad', 'Khar', 'sb', 'chezy', 'adds', 'as', 'an', 'experiance', 'Khar']
470516586516717568	5040	"['rt', '@_ctkg', ':', 'free', 'big', 'because', 'mane', ""i'm"", 'sick', 'without', 'my', 'nigger', 'out', 'here', 'right', 'now']"	"['RT', '@_ctkg', ':', 'Free', 'big', 'cuz', 'mane', ""I'm"", 'sick', 'without', 'my', 'nigga', 'out', 'here', 'right', 'now']"
471323625145266177	5042	"['rt', '@stvckz_', ':', '@loveisjasmin', 'because', 'you', ""ain't"", 'have', 'my', 'math', 'laughing out loud']"	['RT', '@Stvckz_', ':', '@Loveisjasmin', 'cause', 'you', 'aint', 'have', 'my', 'math', 'lol']
471742212506927105	5044	"['@zavyah_rou', 'naah', ""i'm"", 'just', ""i don't know"", 'sorry', 'i', 'meant', 'tell', 'my', 'crush', 'this', 'ahaha']"	['@Zavyah_Rou', 'naah', 'im', 'just', 'idk', 'sorry', 'i', 'meant', 'tell', 'my', 'crush', 'this', 'ahaha']
471015498990510080	5045	['oh', 'man', ',', 'habs', 'vs', '.', 'bruins', 'continues', '.', 'the', 'finalists', 'for', 'the', 'nhl15', 'cover', '?', 'subban', 'vs', 'bergeron', '.', '#nhl15subban']	['Oh', 'man', ',', 'Habs', 'vs', '.', 'Bruins', 'continues', '.', 'The', 'finalists', 'for', 'the', 'NHL15', 'cover', '?', 'Subban', 'vs', 'Bergeron', '.', '#NHL15Subban']
469742452241219585	5049	['amfufu', '..', 'jealous', 'ako', 'kc', 'wala', 'akong', 'ticket', '.', 't.t']	['Amfufu', '..', 'Jealous', 'ako', 'kc', 'wala', 'akong', 'ticket', '.', 'T.T']
471567473574031360	5051	['rt', '@itsberyllicious', ':', 'beryllicious', ':', 'sm', 'megamall', 'mega', 'food', 'tour', 'with', 'anton', 'diaz', 'of', 'our', 'awesome', 'planet', '#megafoodtour', 'http://t.co/1ots3cpanq']	['RT', '@itsberyllicious', ':', 'Beryllicious', ':', 'SM', 'Megamall', 'Mega', 'Food', 'Tour', 'with', 'Anton', 'Diaz', 'of', 'Our', 'Awesome', 'Planet', '#MegaFoodTour', 'http://t.co/1oTS3CpAnQ']
471789377426051072	5053	['@camilacabello97', '#askcamila', 'what', 'you', 'like', 'to', 'eat', 'here', 'in', 'brazil', '???????', 'follow', 'me', 'please', 'camila', 'i love you so much', '<3']	['@camilacabello97', '#AskCamila', 'what', 'you', 'like', 'to', 'eat', 'here', 'in', 'brazil', '???????', 'FOLLOW', 'ME', 'PLEASE', 'CAMILA', 'ILYSM', '<3']
470956531278938112	5055	['@wilmsisboss', 'i know right', 'laughing out loud', 'indy', 'had', '3', 'clips', 'for', 'the', 'rc', 'and', 'like', 'a', 'year', 'long', 'commentary']	['@WilmsIsBoss', 'ikr', 'lol', 'indy', 'had', '3', 'clips', 'for', 'the', 'rc', 'and', 'like', 'a', 'year', 'long', 'commentary']
469933066576990209	5056	['#pointlessblogfollowspree', '@pointlessblog', 'please', 'follow', 'me', 'alfie', 'i love you', '!!!!', 'x47']	['#pointlessblogfollowspree', '@PointlessBlog', 'PLEASE', 'FOLLOW', 'ME', 'ALFIE', 'ILY', '!!!!', 'x47']
470644131136831488	5058	['@stancollymore', '@talksport', 'come', 'on', 'stan', 'leave', '@mikeparry8', 'out', 'of', 'this', 'been', 'sticking', 'up', 'for', 'you', 'all', 'weekend', 'laughing out loud']	['@StanCollymore', '@talkSPORT', 'come', 'on', 'Stan', 'leave', '@mikeparry8', 'out', 'of', 'this', 'been', 'sticking', 'up', 'for', 'u', 'all', 'weekend', 'lol']
471353522156740608	5064	"['||', 'your', 'account', 'is', 'perfect', ""you're"", 'so', 'pretty', 'and', 'your', 'bio', 'same', 'stay', 'perfect', 'x']"	"['||', 'your', 'account', 'is', 'perfect', ""you're"", 'so', 'pretty', 'and', 'your', 'bio', 'same', 'stay', 'perf', 'x']"
471654924850565120	5067	['rt', '@yakapooh', ':', 'ion', 'want', 'nobody', 'but', 'you', 'kissing', 'on', 'my', 'tattoos']	['RT', '@YAKAPOOH', ':', 'Ion', 'want', 'nobody', 'but', 'YOUU', 'kissn', 'on', 'my', 'tattoos']
470465424401133568	5068	['photo', 'essay', ':', 'black', 'manila', '-', 'howie', 'severino', 'visits', 'sitio', 'damayan', ',', 'a', 'charcoal-making', 'complex', 'in', 'tondo', ',', 'and', 'learns', 'ho', '...', 'http://t.co/dtebdambxk']	['PHOTO', 'ESSAY', ':', 'Black', 'Manila', '-', 'Howie', 'Severino', 'visits', 'Sitio', 'Damayan', ',', 'a', 'charcoal-making', 'complex', 'in', 'Tondo', ',', 'and', 'learns', 'ho', '...', 'http://t.co/dTebDambXk']
471556882981584896	5069	['rt', '@cyeolhana', ':', 'jongin', 'was', 'like', 'wow', 'flirting', 'right', 'before', 'my', 'very', 'eyes', '!', 'the', 'nerve', ',', 'stop', 'luhan', 'you', 'flirt', '!', 'laughing out loud', '#wmaexo', 'http://t.co/1e2pnatszz']	['RT', '@cyeolhana', ':', 'jongin', 'was', 'like', 'wow', 'flirting', 'right', 'before', 'my', 'very', 'eyes', '!', 'the', 'nerve', ',', 'stop', 'luhan', 'you', 'flirt', '!', 'lol', '#WMAExo', 'http://t.co/1e2PnATszZ']
470612145357336576	5073	"['rt', '@candice_latrice', ':', ""i'm going to"", 'support', 'my', 'people', 'regardless', 'of', 'who', 'cut', 'up', '....']"	['RT', '@Candice_Latrice', ':', 'imma', 'support', 'my', 'ppl', 'regardless', 'of', 'who', 'cut', 'up', '....']
470068135731548161	5078	"['rt', '@brandonbrutto', ':', 'if', 'you', ""don't"", 'tweet', '#nhl15bergeron', 'hourly', 'you', ""aren't"", 'a', 'true', 'fan', '#bruinsnation']"	['RT', '@brandonbrutto', ':', 'If', 'you', 'dont', 'tweet', '#NHL15Bergeron', 'hourly', 'you', 'arent', 'a', 'true', 'fan', '#bruinsnation']
470067582088011776	5079	"['happy', 'birthday', '@kelseyglayman', 'miss', 'ya', 'love', 'ya', 'xoxo', 'hope', 'your', 'birthday', 'is', 'fantastic', 'and', ""can't"", 'wait', 'to', 'celebrate', 'with', 'you', '!!!']"	"['Happpy', 'birthday', '@kelseyglayman', 'miss', 'ya', 'love', 'ya', 'xoxo', 'hope', 'your', 'bday', 'is', 'fantastic', 'and', ""can't"", 'wait', 'to', 'celebrate', 'with', 'you', '!!!']"
471907916878848001	5080	"['thank', 'you', 'forever', 'letting', 'me', 'know', 'i', ""don't"", 'make', 'you', 'happy', 'and', 'that', 'i', 'treat', 'you', 'like', 'shit', 'apparently', '.', 'fuck', 'today']"	['Thank', 'you', 'forever', 'lettin', 'me', 'know', 'i', 'dont', 'make', 'you', 'happy', 'and', 'that', 'i', 'treat', 'you', 'like', 'shit', 'apperntly', '.', 'Fuck', 'today']
471071773988249601	5085	['oh my fucking god', 'my', 'phone', 'dropped', 'and', 'i', 'caught', 'it', 'by', 'the', 'headphones', 'and', 'it', 'swung', 'into', 'my', 'balls']	['OMFG', 'MY', 'PHONE', 'DROPPED', 'N', 'I', 'CAUGHT', 'IT', 'BY', 'THE', 'HEADPHONES', 'AND', 'IT', 'SWUNG', 'INTO', 'MY', 'BALLS']
471924635349422080	5086	['boko', 'haram', 'leader', 'says', 'he', 'got', 'engaged', 'with', '2', 'chibok', 'girls', ':', 'http://t.co/fqoyc8mquj', 'http://t.co/jjnv53ck3c']	['Boko', 'Haram', 'Leader', 'Says', 'He', 'Got', 'Engaged', 'With', '2', 'Chibok', 'Girls', ':', 'http://t.co/FQOyc8MqUJ', 'http://t.co/JjNV53ck3c']
471687220990996480	5088	"['@onlyennanana', 'haha', 'may', 'exemptions', 'naman', 'eh', ""don't"", 'worry']"	"['@OnlyEnnanana', 'haha', 'may', 'exemptions', 'naman', 'eh', ""don't"", 'worry']"
470200365359845377	5093	"['rt', '@jennesysbieber', ':', ""i don't care"", 'who', 'had', 'you', 'first', ',', ""i'm going to"", 'have', 'you', 'last']"	['RT', '@jennesysbieber', ':', 'idc', 'who', 'had', 'u', 'first', ',', 'ima', 'have', 'u', 'last']
472188247352049664	5095	"['rt', '@mariopalush', ':', 'when', 'someone', 'hugging', ""'"", 'bae', 'for', 'little', 'too', 'long', 'http://t.co/d3bwie7mar']"	"['RT', '@MarioPalush', ':', 'when', 'someone', 'huggin', ""'"", 'bae', 'for', 'little', 'too', 'long', 'http://t.co/D3bwIE7mAr']"
471595902566543360	5096	"['aksi', 'tom', 'cruise', '&', 'emily', 'blunt', 'di', 'video', '14', 'menit', ""'"", 'edge', 'of', 'tomorrow', ""'"", 'http://t.co/tmr5gn2r4d']"	"['Aksi', 'Tom', 'Cruise', '&', 'Emily', 'Blunt', 'di', 'Video', '14', 'Menit', ""'"", 'Edge', 'of', 'Tomorrow', ""'"", 'http://t.co/tMR5gN2r4D']"
470290316428603392	5097	"['niggers', 'be', 'playing', ""'"", 'games', 'i', 'wish', 'we', 'never', 'met']"	"['Niggas', 'be', 'playin', ""'"", 'games', 'I', 'wish', 'we', 'never', 'met']"
472157532463431680	5098	"['check', 'the', 'showcase', 'page', 'on', 'q-unique', '.', 'com', ',', 'with', 'q', 'on', 'the', 'beats', 'and', 'some', 'new', 'up', '&', 'coming', 'mcs', 'spitting', ""'"", 'freshness', '...', 'http://t.co/myh9jz87ne']"	"['Check', 'the', 'Showcase', 'page', 'on', 'Q-unique', '.', 'com', ',', 'with', 'Q', 'on', 'the', 'beats', 'and', 'some', 'New', 'up', '&', 'coming', 'MCs', 'spittin', ""'"", 'Freshness', '...', 'http://t.co/Myh9JZ87NE']"
470586727892254720	5101	['rt', '@mysirbizzle', ':', 'who', 'looks', 'more', 'good', 'in', 'suit', '?', 'retweet', 'for', 'justin', 'bieber', 'favorite', 'for', 'harry', 'styles', 'http://t.co/jchvnqmpal']	['RT', '@mysirbizzle', ':', 'Who', 'looks', 'more', 'good', 'in', 'suit', '?', 'RT', 'for', 'Justin', 'Bieber', 'Fav', 'for', 'Harry', 'Styles', 'http://t.co/JcHVNQMPaL']
471837033133273088	5103	['brother', 'people', 'are', 'hell of a lot of', 'annoying', 'at', 'school']	['Bruh', 'ppl', 'are', 'hella', 'annoying', 'at', 'school']
470783864341028864	5105	['me', 'an', 'poohgutta', 'soft', 'flex', 'hbd', 'cuzzo', '!!', 'http://t.co/lj3se8euvh']	['Me', 'an', 'poohgutta', 'soft', 'flex', 'hbd', 'Cuzzo', '!!', 'http://t.co/Lj3sE8EuVH']
470249891696898048	5106	['chae', 'yeon', 'updates', 'fans', 'about', 'her', 'rainy', 'day', 'miracle', 'http://t.co/y7ey5wx5ji']	['Chae', 'Yeon', 'Updates', 'Fans', 'About', 'Her', 'Rainy', 'Day', 'Miracle', 'http://t.co/y7EY5WX5JI']
471405497963544576	5107	"['wem', 'sagt', '""', 'technical', 'pan', '""', 'noch', 'was', '?', ';-)']"	"['Wem', 'sagt', '""', 'Technical', 'Pan', '""', 'noch', 'was', '?', ';-)']"
471494429786640384	5108	['rt', '@noorsswag', ':', 'can', 'louis', 'film', 'a', 'larry', 'porn', 'video', 'because', 'he', 'filmed', 'that', 'high', 'zouis', 'video', 'perfectly', 'bye']	['RT', '@NoorsSwag', ':', 'CAN', 'LOUIS', 'FILM', 'A', 'LARRY', 'PORN', 'VIDEO', 'BC', 'HE', 'FILMED', 'THAT', 'HIGH', 'ZOUIS', 'VIDEO', 'PERFECTLY', 'BYEE']
470980417839837184	5111	"['@lace_e_lou', 'ew', ""don't"", 'lie', 'tehe', ""i'll"", 'see', 'you', 'soon', '!']"	"['@lace_e_lou', 'ew', ""don't"", 'lie', 'tehe', ""I'll"", 'see', 'you', 'soon', '!']"
470199870460919809	5113	"['#elections', 'south', ""africa's"", 'zuma', 'promises', 'to', 'boost', 'economy', 'in', 'second', 'term', ':', 'south', ""africa's"", 'president', 'jacob', 'zuma', 's', '...', 'http://t.co/xmtjeyanwk']"	"['#elections', 'South', ""Africa's"", 'Zuma', 'promises', 'to', 'boost', 'economy', 'in', 'second', 'term', ':', 'South', ""Africa's"", 'President', 'Jacob', 'Zuma', 's', '...', 'http://t.co/xMtjeyaNwK']"
